duration,source_ip,destination_ip,syn_bit,ack_bit,fin_bit,packet_size,pps,sequence_number,is_attack
0.044999122619628906,54.210.196.203,192.168.1.17,False,True,False,60,1333.359330295645,0,1
0.08991503715515137,192.168.1.17,54.210.196.203,True,False,False,66,734.0262773412952,865256655,0
0.014000177383422852,192.168.1.17,54.210.196.203,True,False,False,66,4714.22598388992,419283910,1
0.04600811004638672,192.168.1.17,54.210.196.203,True,False,False,66,1434.5296934270257,1031785954,1
0.10593581199645996,192.168.1.17,54.210.196.203,True,False,False,66,623.0187767117461,1624509517,0
0.05879950523376465,192.168.1.17,54.210.196.203,True,False,False,66,1122.4584243967513,3577972736,1
0.04439496994018555,192.168.1.17,54.210.196.203,True,False,False,66,1486.6549090791918,1665540077,1
0.015016555786132812,54.210.196.203,192.168.1.17,False,True,False,60,3995.589991108853,0,1
0.10699605941772461,54.210.196.203,192.168.1.17,False,True,False,60,560.7683154549952,0,0
0.07555294036865234,54.210.196.203,192.168.1.17,False,True,False,60,794.1451346199967,0,0
0.09161758422851562,54.210.196.203,192.168.1.17,False,True,False,60,654.8961152516968,0,0
0.0709381103515625,192.168.1.17,54.210.196.203,True,False,False,66,930.388470638847,2898524748,0
0.04499697685241699,192.168.1.17,54.210.196.203,True,False,False,66,1466.76520550413,1782996767,1
0.026938676834106445,192.168.1.17,54.210.196.203,True,False,False,66,2450.008974324934,1052209014,1
0.014020919799804688,54.210.196.203,192.168.1.17,False,True,False,60,4279.3198204325945,0,1
0.0569760799407959,192.168.1.17,54.210.196.203,True,False,False,66,1158.3808515535097,4230082810,1
0.09038496017456055,192.168.1.17,54.210.196.203,True,False,False,66,730.2099804274311,2434666146,0
0.05983543395996094,192.168.1.17,54.210.196.203,True,False,False,66,1103.0253418762552,818413598,1
0.06002497673034668,192.168.1.17,54.210.196.203,True,False,False,66,1099.5422838145398,4048581881,1
0.04322504997253418,192.168.1.17,54.210.196.203,True,False,False,66,1526.892393228865,190535090,1
0.10602521896362305,192.168.1.17,54.210.196.203,True,False,False,66,622.4934090694443,1014546083,0
0.07341241836547852,192.168.1.17,54.210.196.203,True,False,False,66,899.0304565560514,642079338,0
0.07400631904602051,192.168.1.17,54.210.196.203,True,False,False,66,891.8157375042283,282720038,0
0.05704998970031738,192.168.1.17,54.210.196.203,True,False,False,66,1156.8801387466829,3380236141,1
0.07823610305786133,192.168.1.17,54.210.196.203,True,False,False,66,843.6002998665228,3082223440,0
0.1049957275390625,192.168.1.17,54.210.196.203,True,False,False,66,628.5970062490917,3601156112,0
0.07442545890808105,192.168.1.17,54.210.196.203,True,False,False,66,886.7933227192204,3203465452,0
0.1036384105682373,192.168.1.17,54.210.196.203,True,False,False,66,636.8295271813771,1808195016,0
0.07417559623718262,192.168.1.17,54.210.196.203,True,False,False,66,889.780512029314,1337625337,0
0.0454404354095459,192.168.1.17,54.210.196.203,True,False,False,66,1452.4508712373618,2718769269,1
0.10480356216430664,192.168.1.17,54.210.196.203,True,False,False,66,629.7495871039952,1318232838,0
0.09070277214050293,192.168.1.17,54.210.196.203,True,False,False,66,727.6514095706231,935915910,0
0.08902525901794434,192.168.1.17,54.210.196.203,True,False,False,66,741.3626281805789,1055019632,0
0.05490565299987793,192.168.1.17,54.210.196.203,True,False,False,66,1202.0620171869505,4146753249,1
0.10404634475708008,192.168.1.17,54.210.196.203,True,False,False,66,634.3327115824401,3431619784,0
0.044111013412475586,192.168.1.17,54.210.196.203,True,False,False,66,1496.2249763532686,324618071,1
0.05936241149902344,192.168.1.17,54.210.196.203,True,False,False,66,1111.8146708222216,2829495266,1
0.05899858474731445,192.168.1.17,54.210.196.203,True,False,False,66,1118.6709017287783,1481318343,1
0.014409780502319336,192.168.1.17,54.210.196.203,True,False,False,66,4580.2224391535265,2492092693,1
0.10535764694213867,192.168.1.17,54.210.196.203,True,False,False,66,626.4376807527461,2195356010,0
0.05830812454223633,192.168.1.17,54.210.196.203,True,False,False,66,1131.9177304732543,2088324901,1
0.04604959487915039,192.168.1.17,54.210.196.203,True,False,False,66,1433.2373644807556,3373893807,1
0.10352063179016113,192.168.1.17,54.210.196.203,True,False,False,66,637.5540687752334,3732251287,0
0.059998512268066406,192.168.1.17,54.210.196.203,True,False,False,66,1100.0272757617663,1667882208,1
0.04549598693847656,54.210.196.203,192.168.1.17,False,True,False,60,1318.797635517545,0,1
0.015169143676757812,54.210.196.203,192.168.1.17,False,True,False,60,3955.3979630328176,0,1
0.04599571228027344,54.210.196.203,192.168.1.17,False,True,False,60,1304.4694173750777,0,1
0.014998197555541992,192.168.1.17,54.210.196.203,True,False,False,66,4400.5287805808575,3559039110,1
0.04537177085876465,54.210.196.203,192.168.1.17,False,True,False,60,1322.4081596191336,0,1
0.10576510429382324,54.210.196.203,192.168.1.17,False,True,False,60,567.2948596856255,0,0
0.07531929016113281,192.168.1.17,54.210.196.203,True,False,False,66,876.2695434171542,42210829,0
0.04514169692993164,192.168.1.17,54.210.196.203,True,False,False,66,1462.0628928160222,3570930254,1
0.01428079605102539,192.168.1.17,54.210.196.203,True,False,False,66,4621.591104878293,1443464893,1
0.028053998947143555,192.168.1.17,54.210.196.203,True,False,False,66,2352.605777320744,1785949308,1
0.10824084281921387,192.168.1.17,54.210.196.203,True,False,False,66,609.7513496844679,3873438486,0
0.014035463333129883,192.168.1.17,54.210.196.203,True,False,False,66,4702.374152779901,1794432845,1
0.09159660339355469,54.210.196.203,192.168.1.17,False,True,False,60,655.0461237323782,0,0
0.07703852653503418,192.168.1.17,54.210.196.203,True,False,False,66,856.7142048074572,832878057,0
0.09304070472717285,54.210.196.203,192.168.1.17,False,True,False,60,644.8790362878324,0,0
0.029851198196411133,54.210.196.203,192.168.1.17,False,True,False,60,2009.9695699053552,0,1
0.10314321517944336,54.210.196.203,192.168.1.17,False,True,False,60,581.7154322328912,0,0
0.02904510498046875,54.210.196.203,192.168.1.17,False,True,False,60,2065.75256107171,0,1
0.012663125991821289,54.210.196.203,192.168.1.17,False,True,False,60,4738.166550562009,0,1
0.028113842010498047,54.210.196.203,192.168.1.17,False,True,False,60,2134.1800234060956,0,1
0.029994487762451172,54.210.196.203,192.168.1.17,False,True,False,60,2000.367550037359,0,1
0.04393362998962402,54.210.196.203,192.168.1.17,False,True,False,60,1365.6963928127595,0,1
0.10681605339050293,54.210.196.203,192.168.1.17,False,True,False,60,561.7133201940096,0,0
0.07667279243469238,54.210.196.203,192.168.1.17,False,True,False,60,782.5461691786721,0,0
0.060378074645996094,54.210.196.203,192.168.1.17,False,True,False,60,993.7382129487767,0,0
0.07348346710205078,54.210.196.203,192.168.1.17,False,True,False,60,816.5101942818579,0,0
0.10432600975036621,54.210.196.203,192.168.1.17,False,True,False,60,575.1202422441867,0,0
0.04640316963195801,54.210.196.203,192.168.1.17,False,True,False,60,1293.0151210765096,0,1
